min,max,age,susceptible,resistant
0,0,0,2137,6
1,4,2.5,2790,22
5,9,7,2637,21
10,14,12,1095,16
15,19,17,1959,20
20,24,22,3332,27
25,29,27,4371,40
30,34,32,4561,46
35,39,37,3731,41
40,44,42,3310,33
45,49,47,3220,56
50,54,52,3331,40
55,59,57,3903,76
60,64,62,4941,111
65,69,67,5235,123
70,74,72,6434,172
75,79,77,7361,166
80,84,82,6744,138
85,,>84,6197,159
