min,max,age,susceptible,resistant
0,0,0,2412,108
1,4,2.5,2903,175
5,9,7,2710,161
10,14,12,1234,54
15,19,17,2129,93
20,24,22,3602,134
25,29,27,4782,225
30,34,32,5072,233
35,39,37,4170,219
40,44,42,3719,163
45,49,47,3565,203
50,54,52,3679,214
55,59,57,4330,276
60,64,62,5447,317
65,69,67,5829,379
70,74,72,7279,556
75,79,77,8389,661
80,84,82,7623,591
85,,>84,7024,678
