min,max,age,susceptible,resistant
0,0,0,21,12
1,5,3,272,69
5,9,7,191,50
10,19,14.5,85,21
20,29,24.5,74,31
30,39,34.5,88,33
40,49,44.5,45,29
50,59,54.5,36,21
60,69,64.5,23,6
70,,>69,15,6
