min,max,age,susceptible,resistant
0,9,4.5,285,0
10,19,14.5,10,0
20,29,24.5,7,0
30,39,34.5,20,0
40,49,44.5,11,0
50,59,54.5,25,1
60,69,64.5,39,2
70,79,74.5,37,5
80,,>79,11,4
