min,max,age,susceptible,resistant
0,0,0,2167,2
1,4,2.5,736,1
5,9,7,333,0
10,14,12,212,1
15,19,17,245,0
20,24,22,283,1
25,29,27,525,1
30,34,32,676,2
35,39,37,804,1
40,44,42,1028,3
45,49,47,1524,5
50,54,52,1586,2
55,59,57,1937,8
60,64,62,2394,2
65,69,67,2735,8
70,74,72,3487,7
75,79,77,3761,4
80,84,82,3003,6
85,,>84,2486,2
