min,max,age,susceptible,resistant
,19,<20,15,0
20,29,24.5,92,10
30,39,34.5,89,12
40,49,44.5,141,19
50,59,54.5,162,23
60,69,64.5,142,17
70,79,74.5,128,17
80,,>79,72,2
