min,max,age,susceptible,resistant
0,0,0,2365,63
1,4,2.5,2859,85
5,9,7,2655,74
10,14,12,1200,22
15,19,17,2045,50
20,24,22,3416,113
25,29,27,4524,140
30,34,32,4806,200
35,39,37,4020,159
40,44,42,3485,145
45,49,47,3395,190
50,54,52,3493,199
55,59,57,4127,273
60,64,62,5138,340
65,69,67,5512,396
70,74,72,6953,523
75,79,77,7999,686
80,84,82,7222,688
85,,>84,6747,684
