min,max,age,susceptible,resistant
13,20,16.5,446,28
21,30,25.5,1733,91
31,40,35.5,1708,84
41,50,45.5,1188,80
51,60,55.5,958,67
61,70,65.5,691,68
71,80,75.5,741,79
81,,>80,632,106
