min,max,age,susceptible,resistant
0,0,0,883,1974
1,4,2.5,214,680
5,9,7,130,271
10,14,12,101,182
15,19,17,74,238
20,24,22,73,252
25,29,27,167,375
30,34,32,208,555
35,39,37,270,559
40,44,42,317,761
45,49,47,406,1156
50,54,52,435,1112
55,59,57,494,1434
60,64,62,555,1720
65,69,67,663,2000
70,74,72,809,2441
75,79,77,825,2625
80,84,82,690,2150
85,,>84,503,1751
