min,max,age,susceptible,resistant
,20,<21,107,7
21,30,25.5,637,68
31,40,35.5,1038,256
41,50,45.5,1813,517
51,60,55.5,2429,548
61,70,65.5,1555,421
71,80,75.5,204,87
