"min","max","age","susceptible","resistant"
0,15,"7.5",58,4
16,25,"20.5",44,0
26,35,"30.5",32,0
36,45,"40.5",35,2
46,55,"50.5",50,4
56,65,"60.5",46,4
66,75,"70.5",37,3
76,NA,">75",14,1
