"min","max","age","susceptible","resistant"
0,10,"5",42,5
11,20,"15.5",22,6
21,30,"25.5",18,4
31,40,"35.5",9,1
41,50,"45.5",6,4
51,60,"55.5",10,5
61,70,"65.5",8,2
71,80,"75.5",4,4
81,NA,">80",1,0
