min,max,age,susceptible,resistant
0,4,2,157,13
5,9,7,186,8
10,14,12,70,2
15,19,17,238,8
20,29,24.5,788,58
30,39,34.5,695,39
40,49,44.5,633,26
50,59,54.5,709,42
60,69,64.5,842,48
70,79,74.5,982,66
80,102,91,1047,72
