min,max,age,susceptible,resistant
13,20,16.5,21,15
21,30,25.5,36,29
31,40,35.5,42,60
41,50,45.5,39,59
51,60,55.5,78,82
61,70,65.5,78,109
71,80,75.5,110,119
81,,>80,78,143
