"min","max","age","susceptible","resistant"
0,10,"5",238,77
11,20,"15.5",78,10
21,30,"25.5",128,29
31,40,"35.5",145,38
41,50,"45.5",162,26
51,60,"55.5",254,46
61,70,"65.5",407,133
71,80,"75.5",813,221
81,90,"85.5",611,223
91,100,"95.5",80,35
