"min","max","age","susceptible","resistant"
0,0,"0",393,54
1,4,"2.5",360,55
5,9,"7",185,17
10,14,"12",60,5
15,24,"19.5",168,6
25,44,"34.5",963,47
45,64,"54.5",387,30
65,NA,">64",91,7
