min,max,age,susceptible,resistant
13,20,16.5,244,230
21,30,25.5,1014,810
31,40,35.5,986,806
41,50,45.5,709,559
51,60,55.5,556,469
61,70,65.5,418,341
71,80,75.5,443,377
81,,>80,381,357
,,,,
