min,max,age,susceptible,resistant
0,0,0,17,16
1,5,3,242,99
5,9,7,176,65
10,19,14.5,73,33
20,29,24.5,60,45
30,39,34.5,74,47
40,49,44.5,32,42
50,59,54.5,22,35
60,69,64.5,13,12
70,,>69,6,8
