"min","max","age","susceptible","resistant"
0,10,"5",227,88
11,20,"15.5",73,15
21,30,"25.5",120,37
31,40,"35.5",137,46
41,50,"45.5",155,33
51,60,"55.5",227,73
61,70,"65.5",383,157
71,80,"75.5",735,299
81,90,"85.5",525,309
91,100,"95.5",66,49
