"min","max","age","susceptible","resistant"
0,10,"5",1800,32
11,20,"15.5",1392,41
21,30,"25.5",2794,197
31,40,"35.5",2347,321
41,50,"45.5",1991,351
51,60,"55.5",1886,286
61,70,"65.5",1419,350
71,103,"87",1009,257
