min,max,age,susceptible,resistant
0,0,0,2082,15
1,4,2.5,2791,25
5,9,7,2619,48
10,14,12,1104,18
15,19,17,1991,16
20,24,22,3343,41
25,29,27,4413,72
30,34,32,4621,51
35,39,37,3750,69
40,44,42,3304,61
45,49,47,3236,69
50,54,52,3329,71
55,59,57,3924,72
60,64,62,4978,107
65,69,67,5288,130
70,74,72,6475,187
75,79,77,7400,205
80,84,82,6726,237
85,,>84,6188,231
