"min","max","age","susceptible","resistant"
10,20,"15",1,1
21,30,"25.5",5,3
31,40,"35.5",4,2
41,50,"45.5",3,1
51,60,"55.5",16,2
61,70,"65.5",18,6
71,80,"75.5",25,3
81,90,"85.5",18,2
91,NA,">90",1,0
