"min","max","age","susceptible","resistant"
0,15,"7.5",36,26
16,25,"20.5",27,17
26,35,"30.5",20,12
36,45,"40.5",29,8
46,55,"50.5",27,27
56,65,"60.5",32,18
66,75,"70.5",28,12
76,NA,">75",9,6
