"min","max","age","susceptible","resistant"
0,15,"7.5",62,0
16,25,"20.5",44,0
26,35,"30.5",32,0
36,45,"40.5",37,0
46,55,"50.5",54,0
56,65,"60.5",50,0
66,75,"70.5",40,0
76,NA,">75",14,1
