"min","max","age","susceptible","resistant"
NA,4,"<5",18,12
5,12,"8.5",19,4
13,18,"15.5",13,1
19,35,"27",36,19
36,50,"43",80,56
51,65,"58",115,76
66,NA,">65",128,118
