"min","max","age","susceptible","resistant"
16,24,"20",2361,441
25,34,"29.5",2389,487
35,44,"39.5",2276,611
45,54,"49.5",3128,990
55,64,"59.5",3950,1414
65,74,"69.5",5944,2214
75,84,"79.5",6418,2694
85,NA,">84",3626,2041
