min,max,age,susceptible,resistant
0,0,0,804,1317
1,4,2.5,845,1723
5,9,7,947,1526
10,14,12,445,661
15,19,17,770,1033
20,24,22,1291,1775
25,29,27,1765,2293
30,34,32,1845,2487
35,39,37,1532,2073
40,44,42,1342,1916
45,49,47,1228,1866
50,54,52,1199,1990
55,59,57,1343,2378
60,64,62,1603,3183
65,69,67,1734,3427
70,74,72,2176,4437
75,79,77,2485,5139
80,84,82,2154,4619
85,,>84,1977,4401
