min,max,age,susceptible,resistant
13,20,16.5,421,53
21,30,25.5,1667,157
31,40,35.5,1609,183
41,50,45.5,1144,124
51,60,55.5,916,109
61,70,65.5,662,97
71,80,75.5,690,130
81,,>80,587,151
