min,max,age,susceptible,resistant
0,0,0,3112,7
1,19,10,2561,27
20,39,29.5,7801,92
40,49,44.5,6256,53
50,59,54.5,14258,135
60,69,64.5,23630,184
70,79,74.5,46045,290
80,,>79,49895,178
