min,max,age,susceptible,resistant
11,20,15.5,5,0
21,30,25.5,23,5
31,40,35.5,50,14
41,50,45.5,44,24
51,60,55.5,32,10
61,70,65.5,51,5
71,80,75.5,26,6
81,90,85.5,4,1
