min,max,age,susceptible,resistant
0,0,0,1908,73
1,4,2.5,593,64
5,9,7,282,13
10,14,12,164,12
15,19,17,188,22
20,24,22,225,22
25,29,27,429,49
30,34,32,559,59
35,39,37,684,60
40,44,42,830,101
45,49,47,1203,156
50,54,52,1279,194
55,59,57,1588,248
60,64,62,1888,325
65,69,67,2242,344
70,74,72,2744,531
75,79,77,3019,584
80,84,82,2348,484
85,,>84,1995,363
