min,max,age,susceptible,resistant
0,0,0,26,7
1,5,3,309,32
5,9,7,227,14
10,19,14.5,97,9
20,29,24.5,83,22
30,39,34.5,94,27
40,49,44.5,52,22
50,59,54.5,39,18
60,69,64.5,26,3
70,,>69,18,3
