min,max,age,susceptible,resistant
0,0,0,2784,17
1,4,2.5,889,3
5,9,7,349,3
10,14,12,202,2
15,19,17,197,5
20,24,22,269,5
25,29,27,412,6
30,34,32,639,13
35,39,37,666,9
40,44,42,911,15
45,49,47,1128,38
50,54,52,1293,60
55,59,57,1613,28
60,64,62,1994,55
65,69,67,2219,66
70,74,72,2669,63
75,79,77,2809,69
80,84,82,2301,76
85,,>84,1960,69
