"min","max","age","susceptible","resistant"
0,10,"5",288,27
11,20,"15.5",85,3
21,30,"25.5",147,10
31,40,"35.5",165,18
41,50,"45.5",177,11
51,60,"55.5",276,24
61,70,"65.5",472,68
71,80,"75.5",893,141
81,90,"85.5",691,143
91,100,"95.5",90,25
