min,max,age,susceptible,resistant
0,0,0,3151,234
1,4,2.5,1008,75
5,9,7,459,38
10,14,12,323,18
15,19,17,312,39
20,24,22,379,24
25,29,27,600,49
30,34,32,873,70
35,39,37,936,82
40,44,42,1204,118
45,49,47,1719,150
50,54,52,1770,186
55,59,57,2217,230
60,64,62,2638,255
65,69,67,3014,298
70,74,72,3665,362
75,79,77,3770,519
80,84,82,3093,351
85,,>84,2540,279
