min,max,age,susceptible,resistant
0,0,0,7,26
1,5,3,79,262
5,9,7,51,190
10,19,14.5,30,76
20,29,24.5,33,72
30,39,34.5,32,89
40,49,44.5,25,49
50,59,54.5,21,36
60,69,64.5,15,14
70,,>69,9,12
