min,max,age,susceptible,resistant
,20,<21,95,19
21,30,25.5,602,103
31,40,35.5,1039,255
41,50,45.5,1842,488
51,60,55.5,2519,458
61,70,65.5,1645,331
71,80,75.5,224,67
