min,max,age,susceptible,resistant
13,20,16.5,29,7
21,30,25.5,45,20
31,40,35.5,70,32
41,50,45.5,71,27
51,60,55.5,125,35
61,70,65.5,131,56
71,80,75.5,165,64
81,,>80,120,101
