min,max,age,susceptible,resistant
0,0,0,1698,36
1,4,2.5,2150,42
5,9,7,2142,35
10,14,12,934,17
15,19,17,1792,18
20,24,22,3090,34
25,29,27,4039,62
30,34,32,4310,66
35,39,37,3598,73
40,44,42,3157,51
45,49,47,3000,109
50,54,52,3090,86
55,59,57,3582,134
60,64,62,4507,159
65,69,67,4977,181
70,74,72,6271,255
75,79,77,7296,376
80,84,82,6814,284
85,,>84,6494,363
