min,max,age,susceptible,resistant
0,0,0,2749,17
1,4,2.5,866,21
5,9,7,355,10
10,14,12,198,4
15,19,17,194,8
20,24,22,271,6
25,29,27,419,7
30,34,32,639,16
35,39,37,679,5
40,44,42,912,16
45,49,47,1117,43
50,54,52,1317,34
55,59,57,1599,72
60,64,62,1978,80
65,69,67,2240,67
70,74,72,2662,74
75,79,77,2789,104
80,84,82,2326,79
85,,>84,1956,96
