min,max,age,susceptible,resistant
0,0,0,2382,798
1,4,2.5,717,301
5,9,7,328,121
10,14,12,201,101
15,19,17,195,117
20,24,22,246,122
25,29,27,362,192
30,34,32,508,334
35,39,37,598,324
40,44,42,724,444
45,49,47,949,622
50,54,52,1083,663
55,59,57,1265,919
60,64,62,1520,1082
65,69,67,1823,1131
70,74,72,2073,1465
75,79,77,2194,1641
80,84,82,1800,1272
85,,>84,1409,1093
