min,max,age,susceptible,resistant
13,20,16.5,19,17
21,30,25.5,32,33
31,40,35.5,63,39
41,50,45.5,48,50
51,60,55.5,83,77
61,70,65.5,80,107
71,80,75.5,75,154
81,,>80,62,159
