"min","max","age","susceptible","resistant"
0,15,"7.5",58,4
16,25,"20.5",44,0
26,35,"30.5",31,1
36,45,"40.5",35,2
46,55,"50.5",49,5
56,65,"60.5",48,2
66,75,"70.5",39,1
76,NA,">75",15,0
