"min","max","age","susceptible","resistant"
0,15,"7.5",52,10
16,25,"20.5",40,4
26,35,"30.5",27,5
36,45,"40.5",32,5
46,55,"50.5",44,10
56,65,"60.5",42,8
66,75,"70.5",37,3
76,NA,">75",15,0
