min,max,age,susceptible,resistant
0,0,0,1718,649
1,4,2.5,1984,917
5,9,7,1855,826
10,14,12,805,372
15,19,17,1496,515
20,24,22,2504,908
25,29,27,3404,1135
30,34,32,3579,1206
35,39,37,2936,1053
40,44,42,2513,1001
45,49,47,2405,1050
50,54,52,2444,1135
55,59,57,2771,1512
60,64,62,3438,1892
65,69,67,3513,2218
70,74,72,4422,2756
75,79,77,5050,3243
80,84,82,4656,2976
85,,>84,4436,2742
