min,max,age,susceptible,resistant
0,0,0,2288,199
1,4,2.5,2793,263
5,9,7,2560,269
10,14,12,1111,167
15,19,17,1946,265
20,24,22,3261,466
25,29,27,4324,658
30,34,32,4528,749
35,39,37,3657,696
40,44,42,3098,750
45,49,47,2843,903
50,54,52,2886,972
55,59,57,3116,1453
60,64,62,3752,1976
65,69,67,3770,2380
70,74,72,4537,3231
75,79,77,5000,3976
80,84,82,4346,3808
85,,>84,3898,3760
