min,max,age,susceptible,resistant
13,20,16.5,26,10
21,30,25.5,50,15
31,40,35.5,77,25
41,50,45.5,69,29
51,60,55.5,119,41
61,70,65.5,120,67
71,80,75.5,127,102
81,,>80,103,118
