min,max,age,susceptible,resistant
13,20,16.5,33,3
21,30,25.5,64,1
31,40,35.5,80,22
41,50,45.5,80,18
51,60,55.5,139,21
61,70,65.5,141,46
71,80,75.5,184,45
81,,>80,158,63
