min,max,age,susceptible,resistant
0,0,0,3210,72
1,4,2.5,1011,32
5,9,7,469,12
10,14,12,314,11
15,19,17,321,19
20,24,22,356,31
25,29,27,547,72
30,34,32,836,70
35,39,37,932,53
40,44,42,1219,66
45,49,47,1697,132
50,54,52,1727,173
55,59,57,2142,204
60,64,62,2489,304
65,69,67,2864,318
70,74,72,3459,454
75,79,77,3658,466
80,84,82,2976,338
85,,>84,2403,325
