min,max,age,susceptible,resistant
0,0,0,2232,7
1,4,2.5,2750,3
5,9,7,2561,10
10,14,12,1156,3
15,19,17,1970,8
20,24,22,3377,7
25,29,27,4446,13
30,34,32,4770,14
35,39,37,3987,16
40,44,42,3488,10
45,49,47,3433,7
50,54,52,3490,11
55,59,57,4171,13
60,64,62,5164,21
65,69,67,5586,17
70,74,72,7034,21
75,79,77,8211,41
80,84,82,7471,38
85,,>84,7055,28
