min,max,age,susceptible,resistant
0,0,0,29,4
1,5,3,329,12
5,9,7,237,4
10,19,14.5,100,6
20,29,24.5,94,11
30,39,34.5,115,6
40,49,44.5,64,10
50,59,54.5,55,2
60,69,64.5,24,5
70,,>69,20,1
