min,max,age,susceptible,resistant
0,0,0,3207,194
1,4,2.5,958,129
5,9,7,477,26
10,14,12,318,33
15,19,17,292,63
20,24,22,349,60
25,29,27,573,77
30,34,32,813,134
35,39,37,897,123
40,44,42,1114,207
45,49,47,1571,301
50,54,52,1634,330
55,59,57,1989,448
60,64,62,2330,568
65,69,67,2713,600
70,74,72,3201,825
75,79,77,3363,927
80,84,82,2667,774
85,,>84,2142,665
