"id","age","mean","mode","lower","upper","variance"
"Monobactams","99",0.20681753802329,0.12,0.0356727030494032,0.427072891342953,0.0119598288258598
"Monobactams","99",0.20681753802329,0.14,0.0356727030494032,0.427072891342953,0.0119598288258598
"Monobactams","100",0.207753530369035,0.14,0.0351780455416298,0.43166546321069,0.0123253191109477
"Monobactams","101",0.20869341989552,0.14,0.0286739122524824,0.431235237380381,0.0127071536322491
"Nitrofurans","max",0.335544446997235,0.26,0.118020029288735,0.630527452437808,0.0191517004083935
"Nitrofurans","min",0.170616287475972,0.12,0.0415770216239841,0.35521115801249,0.00822710476131405
"Nitrofurans","age_max",0.8513,1,0.41,1,0.0540586417283457
"Nitrofurans","age_min",0.091888,0,0,0.7,0.0552736901940388
"Nitrofurans","zero",0.177374956290246,0.12,0.040667077575675,0.37785962866307,0.00961656374628315
"Nitrofurans","hundred",0.3217304725363,0.26,0.0835787091762325,0.620728354272944,0.020822212099064
"Nitrofurans","max_difference",0.164928159521263,0.11,0.0111301769356776,0.347519467905711,0.00909103388468151
"Nitrofurans","age_max_difference",0.759412,1,-0.54,1,0.17244546334867
"Nitrofurans","zero_hundred_difference",0.144355516246054,0.11,-0.0561346190536886,0.360733677520028,0.0117282792412607
"Nitrofurans","1",0.177374956290246,0.12,0.040667077575675,0.37785962866307,0.00961656374628315
"Nitrofurans","2",0.178866749774043,0.12,0.0432326360757802,0.378112462400854,0.00951359439688215
"Nitrofurans","3",0.180378834848253,0.12,0.0456182423511713,0.378757699149086,0.00941897002637661
"Nitrofurans","4",0.181910452549692,0.12,0.0465444639318965,0.378879095087428,0.00933255983377317
"Nitrofurans","5",0.183460826490857,0.13,0.0479930565998579,0.379732325829907,0.00925422901588824
"Nitrofurans","6",0.185029164301005,0.13,0.0484138717384443,0.380640901820928,0.00918383870160004
"Nitrofurans","7",0.186614659115368,0.13,0.0497549387285258,0.382576211987766,0.00912124590064249
"Nitrofurans","8",0.188216491104748,0.13,0.0477327511181874,0.382390082208995,0.00906630346766778
"Nitrofurans","9",0.18983382903742,0.13,0.0496599478562287,0.383833646341393,0.00901886008265839
"Nitrofurans","10",0.191465831865079,0.14,0.0556034039565235,0.389748445456199,0.00897876024912211
"Nitrofurans","11",0.193111650324506,0.14,0.0545433219947601,0.388330796721462,0.00894584431181014
"Nitrofurans","12",0.194770428546704,0.14,0.0509608591881607,0.3856903783034,0.00891994849592232
"Nitrofurans","13",0.19644130566539,0.12,0.0597514780438502,0.394726752718118,0.00890090496988264
"Nitrofurans","13",0.19644130566539,0.14,0.0597514780438502,0.394726752718118,0.00890090496988264
"Nitrofurans","14",0.198123417417025,0.14,0.0619181292874345,0.396669430134821,0.00888854193377144
"Nitrofurans","15",0.199815897724886,0.12,0.0622662985749885,0.397507429101765,0.00888268373538757
"Nitrofurans","16",0.201517880260099,0.12,0.0628153340764504,0.398629871647639,0.00888315101569353
"Nitrofurans","17",0.203228499973017,0.15,0.0649355282297835,0.401695602575528,0.00888976088508501
"Nitrofurans","18",0.204946894588837,0.15,0.0686070435273044,0.406031602669642,0.008902327131543
"Nitrofurans","19",0.206672206061867,0.14,0.0658637998604206,0.40455261995304,0.00892066046129466
"Nitrofurans","20",0.20840358198345,0.16,0.0691614470366743,0.409225461737752,0.00894456877215008
"Nitrofurans","21",0.210140176939065,0.16,0.0741591188074504,0.415575287964045,0.00897385745921861
"Nitrofurans","22",0.211881153810752,0.16,0.0617862015973846,0.404855474659355,0.00900832975225768
"Nitrofurans","23",0.213625685021526,0.17,0.0779685519888358,0.422169660230345,0.0090477870834863
"Nitrofurans","24",0.215372953719031,0.17,0.0768282945224003,0.422147674520982,0.00909202948431609
"Nitrofurans","25",0.217122154896216,0.17,0.069953672714838,0.415151892728432,0.00914085600912347
"Nitrofurans","26",0.218872496447319,0.17,0.0710024816472491,0.416711008649721,0.00919406518391344
"Nitrofurans","27",0.220623200157967,0.18,0.0717600972897312,0.418225298893407,0.0092514554775095
"Nitrofurans","28",0.222373502628651,0.18,0.0710272995345525,0.418892241434497,0.00931282579274692
"Nitrofurans","29",0.224122656131259,0.18,0.0786850357528342,0.427061222790893,0.00937797597504357
"Nitrofurans","30",0.225869929398808,0.18,0.0764951527515814,0.426304056532034,0.00944670733567185
"Nitrofurans","31",0.22761460834882,0.18,0.0781929554406771,0.429748075632479,0.00951882318705032
"Nitrofurans","32",0.229355996741198,0.18,0.0769848570970649,0.429730768187618,0.00959412938740996
"Nitrofurans","33",0.231093416771715,0.18,0.0844901601143505,0.439283740767099,0.0096724348922606
"Nitrofurans","34",0.232826209602537,0.18,0.0788683806110827,0.434828978570102,0.00975355231018257
"Nitrofurans","35",0.234553735831429,0.18,0.0788124082869433,0.43699484890713,0.00983729846059111
"Nitrofurans","35",0.234553735831429,0.19,0.0788124082869433,0.43699484890713,0.00983729846059111
"Nitrofurans","36",0.236275375901507,0.19,0.0807529570486148,0.44104637329823,0.00992349493126057
"Nitrofurans","37",0.237990530453585,0.18,0.0801594404696898,0.4422120217896,0.0100119686335475
"Nitrofurans","38",0.239698620623312,0.19,0.0744181542895075,0.437977881794724,0.0101025523534113
"Nitrofurans","39",0.241399088285406,0.19,0.0767027446894418,0.442757257832436,0.0101950852964955
"Nitrofurans","40",0.243091396247423,0.19,0.0774006197177519,0.44511431785081,0.0102894136256951
"Nitrofurans","41",0.244775028395512,0.19,0.0753830305175424,0.445586840839229,0.0103853909897995
"Nitrofurans","42",0.246449489794721,0.19,0.0755119266361472,0.448392296154763,0.0104828790419535
"Nitrofurans","43",0.248114306746375,0.19,0.0841758090162554,0.458694486298938,0.010581747946832
"Nitrofurans","44",0.249769026805106,0.19,0.0845752857309775,0.459884645767932,0.0106818768755619
"Nitrofurans","45",0.251413218758061,0.19,0.0849624334248648,0.462923265528421,0.0107831544875561
"Nitrofurans","46",0.253046472568813,0.21,0.0894346783130901,0.469732657021428,0.0108854793985447
"Nitrofurans","47",0.254668399288405,0.2,0.0897790277745086,0.471436404292397,0.0109887606341943
"Nitrofurans","48",0.256278630935948,0.23,0.0892528338628484,0.472196736698685,0.0110929180688032
"Nitrofurans","49",0.257876820351078,0.2,0.0887496811221939,0.473536961156686,0.0111978828486374
"Nitrofurans","50",0.259462641020494,0.2,0.0873890576168716,0.475063491327408,0.0113035977995464
"Nitrofurans","50",0.259462641020494,0.21,0.0873890576168716,0.475063491327408,0.0113035977995464
"Nitrofurans","51",0.261035786880717,0.22,0.0958493081053727,0.486098980986908,0.0114100178185455
"Nitrofurans","52",0.26259597209908,0.22,0.0873137209186529,0.477757764421402,0.0115171102490946
"Nitrofurans","53",0.264142930834855,0.22,0.0863841934900139,0.479639780084656,0.0116248552398296
"Nitrofurans","54",0.265676416982302,0.22,0.0854445291325982,0.480463662554947,0.0117332460865114
"Nitrofurans","55",0.267196203897283,0.23,0.0861944314856861,0.483243510393317,0.0118422895569579
"Nitrofurans","56",0.268702084108959,0.23,0.0912933162776166,0.48968514280039,0.0119520061987064
"Nitrofurans","57",0.270193869017959,0.21,0.0893966411202629,0.489188314197008,0.0120624306291234
"Nitrofurans","58",0.271671388582247,0.21,0.0920366256495116,0.493143613073168,0.0121736118076361
"Nitrofurans","59",0.273134490991796,0.21,0.0953542843792454,0.498460169132838,0.0122856132897025
"Nitrofurans","60",0.274583042333022,0.2,0.0928287623919154,0.498152268609511,0.0123985134620647
"Nitrofurans","61",0.27601692624378,0.2,0.0952078633667407,0.503611462497705,0.0125124057587517
"Nitrofurans","62",0.277436043559614,0.2,0.0966039456241896,0.50739140359114,0.0126273988571996
"Nitrofurans","63",0.278840311951779,0.22,0.0980029625347143,0.510897706843538,0.0127436168537533
"Nitrofurans","64",0.280229665557423,0.22,0.0939351284090634,0.509500238516093,0.0128611994176967
"Nitrofurans","65",0.28160405460221,0.21,0.0942601899951473,0.513209327082587,0.0129803019228336
"Nitrofurans","66",0.282963445015503,0.22,0.0924946927141031,0.514469769000333,0.0131010955555035
"Nitrofurans","67",0.284307818038117,0.21,0.0896140870512097,0.514873175520499,0.0132237673977783
"Nitrofurans","68",0.285637169822542,0.21,0.0899477243138875,0.517110863619461,0.013348520484433
"Nitrofurans","69",0.286951511025418,0.21,0.100054419387132,0.529469100142995,0.0134755738321346
"Nitrofurans","70",0.288250866391941,0.22,0.100702906647359,0.532522818129114,0.0136051624391332
"Nitrofurans","71",0.289535274331808,0.22,0.101333117401734,0.535850912839201,0.0137375372535842
"Nitrofurans","72",0.290804786486201,0.22,0.100508584405781,0.537956775855087,0.0138729651084772
"Nitrofurans","73",0.292059467285283,0.22,0.100777247205558,0.541207935159767,0.0140117286209913
"Nitrofurans","74",0.29329939349558,0.22,0.0998363367626053,0.543532491224861,0.0141541260539581
"Nitrofurans","74",0.29329939349558,0.24,0.0998363367626053,0.543532491224861,0.0141541260539581
"Nitrofurans","75",0.29452465375663,0.23,0.100259227508592,0.546523796899587,0.014300471136975
"Nitrofurans","76",0.295735348106236,0.23,0.0991806016649857,0.547971178739626,0.0144510928445969
"Nitrofurans","77",0.296931587493664,0.23,0.10039676301434,0.55273466331973,0.0146063351289299
"Nitrofurans","78",0.298113493280134,0.23,0.0968196907949985,0.552542904483615,0.0147665566038751
"Nitrofurans","79",0.299281196726023,0.23,0.0880862406810447,0.546406606813844,0.0149321301782165
"Nitrofurans","80",0.30043483846421,0.26,0.0896394809464734,0.550930341254696,0.0151034426347323
"Nitrofurans","81",0.301574567959117,0.25,0.0890353866086269,0.552924428453047,0.0152808941525235
"Nitrofurans","82",0.302700542951081,0.25,0.107734722254474,0.574571853652749,0.0154648977698176
"Nitrofurans","83",0.303812928885836,0.21,0.106203141113085,0.576211759240748,0.0156558787846128
"Nitrofurans","84",0.304911898329018,0.25,0.0850874908615761,0.558777142180659,0.0158542740906891
"Nitrofurans","85",0.305997630365807,0.21,0.0835238544271565,0.559641463546064,0.0160605314467311
"Nitrofurans","86",0.307070309985991,0.21,0.0904449644563328,0.568743296823365,0.0162751086765835
"Nitrofurans","87",0.308130127454977,0.23,0.0877052937515381,0.566688037681041,0.0164984727990035
"Nitrofurans","87",0.308130127454977,0.28,0.0877052937515381,0.566688037681041,0.0164984727990035
"Nitrofurans","88",0.309177277671505,0.24,0.0870382654871927,0.567640267925868,0.016731099085676
"Nitrofurans","89",0.310211959513068,0.24,0.0864633721776282,0.570017895730517,0.0169734700467269
"Nitrofurans","90",0.311234375170326,0.29,0.0861778229322634,0.57350794386095,0.0172260743434999
"Nitrofurans","91",0.312244729472064,0.29,0.084917087126526,0.57591504065101,0.0174894056289487
"Nitrofurans","92",0.313243229202547,0.24,0.0863783090680941,0.580295674907921,0.0177639613166349
"Nitrofurans","93",0.31423008241339,0.24,0.0853483229408543,0.584195820707132,0.0180502412800048
"Nitrofurans","94",0.31520549773238,0.24,0.0830429253485342,0.586675638558762,0.0183487464843339
"Nitrofurans","95",0.316169683671927,0.24,0.0859573940791979,0.595109182855967,0.0186599775544656
"Nitrofurans","96",0.317122847940134,0.24,0.0861275995595692,0.600835295994838,0.0189844332822222
"Nitrofurans","97",0.318065196757688,0.24,0.0890771242606226,0.609314640933086,0.019322609078112
"Nitrofurans","98",0.318996934184047,0.25,0.0984895146404458,0.623043694762845,0.0196749953726955
"Nitrofurans","99",0.319918261456602,0.26,0.0834813912382023,0.612871327912772,0.0200420759736872
"Nitrofurans","100",0.320829376346659,0.26,0.0855720638920311,0.618603606217351,0.0204243263855588
"Nitrofurans","101",0.3217304725363,0.26,0.0835787091762325,0.620728354272944,0.020822212099064
"Other","max",0.149335280441362,0.12,0.0339249053332266,0.299963310120931,0.0058727823283697
"Other","min",0.072105844388656,0.05,0.012646615514433,0.143071916058921,0.00139592514065646
"Other","age_max",0.78558,1,0,1,0.0805845405081016
"Other","age_min",0.157068,0,0,1,0.0942094052570514
"Other","zero",0.0777832805015989,0.06,0.0123049072315235,0.158995092253737,0.00181899937069117
"Other","hundred",0.138604441449489,0.1,0.0239282480391626,0.299884161277165,0.00640636983497663
"Other","max_difference",0.0772294360527061,0.03,0.00248658715817403,0.190276433337622,0.00335264252761703
"Other","age_max_difference",0.628512,1,-0.66,1,0.282446435143029
"Other","zero_hundred_difference",0.06082116094789,0.02,-0.0486168307436928,0.198785556909114,0.00431091356503046
"Other","1",0.0777832805015989,0.06,0.0123049072315235,0.158995092253737,0.00181899937069117
"Other","2",0.0783260810768222,0.06,0.0130272949355475,0.158687671226153,0.00178960636250742
"Other","3",0.078882486323793,0.06,0.0126095821004992,0.157648161370412,0.00176320167595427
"Other","4",0.0794520320736859,0.06,0.0131383257407045,0.157580603084526,0.00173968691068516
"Other","5",0.0800342500466486,0.07,0.0136364437186019,0.157645769609197,0.00171896929128916
"Other","6",0.0806286680541306,0.07,0.0145654360793535,0.157876134100645,0.00170096119123106
"Other","7",0.0812348102195105,0.07,0.0150383570252112,0.158435916069845,0.00168557967080819
"Other","8",0.0818521972183852,0.07,0.0160093224395349,0.159401511297403,0.0016727460305136
"Other","9",0.0824803465396122,0.07,0.015957394052289,0.159050377251607,0.00166238538105935
"Other","10",0.0831187727679317,0.07,0.0159900331426194,0.158808950077194,0.00165442623118898
"Other","11",0.0837669878887345,0.06,0.0159676000103737,0.158367517175112,0.00164880009429398
"Other","12",0.0844245016152904,0.06,0.0175207991688947,0.160144870416549,0.00164544111474407
"Other","13",0.0850908217385067,0.08,0.0171541660767138,0.159947040129239,0.00164428571474375
"Other","14",0.0857654544990572,0.08,0.0177222126023497,0.161136043846692,0.00164527226243629
"Other","15",0.0864479049815008,0.08,0.0173504617774011,0.161073038707271,0.00164834076189038
"Other","16",0.0871376775298043,0.08,0.0189781356964636,0.163033952007515,0.0016534325655215
"Other","17",0.0878342761834939,0.07,0.0192067332699562,0.16391983709213,0.00166049010941989
"Other","18",0.0885372051334848,0.07,0.0195512646455947,0.165152031049915,0.001669456671977
"Other","19",0.0892459691964829,0.08,0.0193773300664648,0.165338335821862,0.00168027615612374
"Other","20",0.0899600743067076,0.08,0.0223072156514796,0.168748436719275,0.0016928928954133
"Other","21",0.0906790280235687,0.08,0.0223648522344295,0.169264554368076,0.00170725148410135
"Other","22",0.0914023400538196,0.08,0.0216061898797243,0.169405347732059,0.00172329663129363
"Other","23",0.0921295227866254,0.08,0.0206939319866517,0.169868986080069,0.00174097303914794
"Other","24",0.0928600918399152,0.08,0.0221533077551695,0.172020427730594,0.00176022530503249
"Other","25",0.0935935666163358,0.08,0.0229112366574426,0.173636756618164,0.00178099784745646
"Other","26",0.0943294708670885,0.08,0.0215242916463214,0.173218674714227,0.00180323485550215
"Other","27",0.0950673332619159,0.08,0.0218459742319151,0.174922450913258,0.00182688026140114
"Other","28",0.0958066879634994,0.08,0.022543135279705,0.176999075618121,0.00185187773581018
"Other","29",0.0965470752045437,0.08,0.0231456363859864,0.178822728411294,0.00187817070525744
"Other","30",0.09728804186585,0.08,0.0226370840793851,0.179450896491728,0.00190570239114607
"Other","31",0.0980291420537194,0.08,0.0232350403524458,0.181065284023265,0.00193441586962129
"Other","32",0.0987699376750798,0.08,0.0254594098488071,0.184727372588818,0.0019642541515298
"Other","33",0.0995099990087894,0.08,0.0261898021690728,0.186213160977512,0.0019951602816273
"Other","34",0.100248905271646,0.08,0.0252895723202197,0.186290954737379,0.00202707745612195
"Other","35",0.100986245177706,0.08,0.0259796097925792,0.188295304599558,0.00205994915757935
"Other","36",0.1017216174896,0.08,0.0253483372491976,0.189604899605062,0.00209371930615875
"Other","37",0.102454631560642,0.08,0.0245703804892933,0.190747670996125,0.00212833242610186
"Other","38",0.103184907866592,0.07,0.0247441438348479,0.192378619639149,0.00216373382635411
"Other","39",0.103912078526065,0.07,0.0275553218518925,0.196751993082299,0.00219986979416548
"Other","40",0.104635787808655,0.07,0.0250407750512393,0.195851395546317,0.00223668780049301
"Other","41",0.105355692629952,0.09,0.0251473472822155,0.197297644607054,0.00227413671601113
"Other","42",0.106071463032734,0.09,0.0205276038254288,0.194064786782829,0.00231216703652846
"Other","43",0.106782782653697,0.09,0.0207770595024101,0.195690923308071,0.00235073111661084
"Other","44",0.1074893491752,0.09,0.0252278300445673,0.201594012171461,0.00238978341022072
"Other","45",0.108190874761582,0.08,0.0250923941953003,0.202765274957864,0.0024292807172011
"Other","46",0.108887086479687,0.08,0.0253066490956977,0.204368874521445,0.00246918243445948
"Other","47",0.109577726703322,0.08,0.0248216081833269,0.205290420496422,0.00250945081074179
"Other","48",0.110262553501455,0.08,0.0237292526223109,0.205940986681055,0.00255005120392873
"Other","49",0.110941341009997,0.08,0.0221655201798037,0.206091566127729,0.0025909523398367
"Other","50",0.111613879787096,0.08,0.0224128859338581,0.207570082034333,0.00263212657156155
"Other","51",0.112279977151924,0.08,0.0238095685200627,0.210639182392512,0.00267355013846597
"Other","52",0.112939457506948,0.08,0.0228089656846855,0.210703460851028,0.00271520342397911
"Other","53",0.113592162643766,0.08,0.023269915187554,0.213196147463227,0.00275707121145034
"Other","54",0.114237952032541,0.08,0.0261095946395254,0.217225754264204,0.00279914293737628
"Other","55",0.114876703095161,0.08,0.0267076550898452,0.219054753333888,0.00284141294140147
"Other","56",0.115508311462201,0.08,0.0266287723712875,0.220722236381757,0.00288388071257781
"Other","57",0.116132691213792,0.08,0.0259484049789466,0.221682975240491,0.00292655113145465
"Other","58",0.116749775104485,0.08,0.0238947048010815,0.220766194916193,0.00296943470766106
"Other","59",0.117359514772186,0.08,0.0247378587635422,0.223030990386774,0.00301254781273198
"Other","60",0.117961880931197,0.08,0.0239534699062724,0.223249575095986,0.00305591290802193
"Other","61",0.118556863549396,0.08,0.0239348979319013,0.224770251535412,0.00309955876764165
"Other","62",0.119144472009498,0.08,0.024403355711316,0.225865489521558,0.00314352069644473
"Other","63",0.119724735254353,0.11,0.0232604908913495,0.226304224804859,0.00318784074318202
"Other","64",0.120297701916118,0.11,0.023093336776039,0.227400781222563,0.00323256790903134
"Other","65",0.12086344042913,0.08,0.0230324554429086,0.228688361293433,0.00327775835179685
"Other","66",0.121422039126197,0.08,0.022906414812685,0.229757709179109,0.00332347558615746
"Other","67",0.121973606317978,0.08,0.0237791410190545,0.232184183540693,0.00336979068042469
"Other","68",0.122518270355026,0.08,0.0226309600189886,0.232686451214875,0.00341678245034725
"Other","69",0.12305617967197,0.1,0.0257046103817223,0.237699885931121,0.00346453765057134
"Other","70",0.123587502813252,0.1,0.0279443426005637,0.240899115024951,0.00351315116443161
"Other","71",0.124112428439693,0.1,0.0292308422459274,0.243916210699962,0.00356272619280571
"Other","72",0.12463116531509,0.1,0.0234884106553102,0.239702784254424,0.00361337444281566
"Other","73",0.125143942271918,0.1,0.0280258343515944,0.244913857907293,0.00366521631719897
"Other","74",0.125651008155096,0.1,0.0265167095177838,0.245204309351509,0.00371838110520117
"Other","75",0.12615263174267,0.1,0.0266006130826688,0.246799185993317,0.00377300717585612
"Other","76",0.126649101642115,0.1,0.0251685724309196,0.24678230516756,0.00382924217452044
"Other","77",0.127140726160844,0.1,0.0252468560521684,0.247592599710868,0.00388724322350988
"Other","78",0.127627833149374,0.1,0.0253291733681066,0.249546475380221,0.00394717712764702
"Other","79",0.128110769815454,0.1,0.0252117380029767,0.250609964831139,0.00400922058546779
"Other","80",0.128589902507315,0.1,0.0274742769930949,0.254768807311942,0.00407356040674549
"Other","81",0.129065616464047,0.1,0.0276365851134845,0.256499386583606,0.00414039373687243
"Other","82",0.129538315530987,0.1,0.025607078101486,0.256563257254101,0.00420992828848645
"Other","83",0.130008421837785,0.1,0.0256764951749911,0.258542245713601,0.00428238258053809
"Other","84",0.130476375436747,0.1,0.0250659124145286,0.260037316965327,0.0043579861847601
"Other","85",0.130942633898807,0.1,0.0280789917430383,0.26508072478297,0.00443697997921856
"Other","86",0.131407671864409,0.1,0.0275531796241607,0.267105862558463,0.00451961640828982
"Other","87",0.131871980546386,0.1,0.0263430324643896,0.268046833675393,0.0046061597480139
"Other","88",0.132336067181812,0.1,0.0269195251849704,0.270310315769072,0.00469688637531813
"Other","89",0.132800454429658,0.1,0.0282450956258945,0.272681179386928,0.00479208503907913
"Other","90",0.133265679711026,0.1,0.0260208626032543,0.272708844512622,0.00489205713039307
"Other","91",0.133732294488598,0.1,0.0256265617132613,0.275657765063586,0.00499711694874827
"Other","92",0.134200863481955,0.1,0.0225018491169086,0.27481682098767,0.00510759196003963
"Other","93",0.134671963815361,0.1,0.0214418641902078,0.275328392834833,0.00522382304152937
"Other","94",0.135146184094708,0.1,0.0217607018468267,0.278573078773871,0.00534616470794446
"Other","95",0.135624123410397,0.1,0.0227745307843238,0.282010297349361,0.00547498531191416
"Other","96",0.136106390263129,0.1,0.0270100154523331,0.288788985491609,0.00561066721089802
"Other","97",0.136593601409847,0.1,0.0205543532995239,0.284998706755431,0.00575360689165193
"Other","98",0.137086380627476,0.1,0.0266465047744025,0.293187496278096,0.0059042150421455
"Other","99",0.137585357392564,0.1,0.026358241645193,0.295722935840352,0.00606291655970748
"Other","100",0.138091165475593,0.1,0.0256011657005035,0.298446027547708,0.0062301504830723
"Other","101",0.138604441449489,0.1,0.0239282480391626,0.299884161277165,0.00640636983497663
"Penicillins","max",0.358964787903423,0.3,0.170004449391699,0.57479130674944,0.0116025010660129
"Penicillins","min",0.207929614171737,0.19,0.0979495076383761,0.334260359354542,0.00410270110795689
"Penicillins","age_max",0.932758,1,0.58,1,0.0340446623684737
"Penicillins","age_min",0.093086,0,0,0.44,0.0371947755591118
"Penicillins","zero",0.214021703430294,0.18,0.0917261780787535,0.345144567864117,0.00467243857560718
"Penicillins","hundred",0.354865403137127,0.3,0.154928863356127,0.574134718789233,0.0123574739165253
"Penicillins","max_difference",0.151035173731686,0.11,0.00866045136615368,0.297263974380661,0.00627182336509664
"Penicillins","age_max_difference",0.839672,1,0.54,1,0.109396491714343
"Penicillins","zero_hundred_difference",0.140843699706833,0.11,-0.0233883128432535,0.313268423727599,0.00741332044927468
"Penicillins","1",0.214021703430294,0.18,0.0917261780787535,0.345144567864117,0.00467243857560718
"Penicillins","2",0.214659860433927,0.18,0.0924813427262289,0.344412726822581,0.00460520006547585
"Penicillins","3",0.215317496858251,0.18,0.0931034021206665,0.343490422757958,0.00454374956291515
"Penicillins","4",0.215994312300051,0.18,0.0950654758735059,0.344291009573613,0.00448788552235731
"Penicillins","5",0.216690010914353,0.18,0.0969115783956287,0.344662263169045,0.00443741080591553
"Penicillins","6",0.217404301801556,0.19,0.100138098641835,0.346893768095146,0.0043921325789752
"Penicillins","7",0.21813689937461,0.19,0.100192481943154,0.345771439200619,0.00435186221028053
"Penicillins","8",0.21888752370669,0.19,0.0992903960884626,0.344005307341698,0.00431641517780723
"Penicillins","9",0.219655900859842,0.19,0.102698914138765,0.346479171499793,0.00428561098151244
"Penicillins","10",0.220441763195065,0.19,0.104328328559211,0.348722045411554,0.00425927306386762
"Penicillins","11",0.221244849664319,0.2,0.101879176339254,0.345441922999059,0.00423722873890871
"Penicillins","12",0.222064906084934,0.2,0.102424891627287,0.345572517203108,0.00421930913038135
"Penicillins","13",0.222901685396919,0.2,0.10737136699125,0.350794786296316,0.00420534911941671
"Penicillins","14",0.223754947903622,0.2,0.108409912803055,0.350809341358782,0.00419518730204552
"Penicillins","15",0.22462446149626,0.2,0.10890707340677,0.351191655126505,0.00418866595674394
"Penicillins","16",0.225510001862743,0.2,0.109901349766122,0.351917860874449,0.00418563102210423
"Penicillins","17",0.226411352681305,0.2,0.111670272334748,0.353556811108996,0.00418593208463545
"Penicillins","18",0.227328305799357,0.2,0.112733540160766,0.3551326228674,0.00418942237662374
"Penicillins","19",0.228260661398044,0.2,0.115139694929461,0.358564699918923,0.00419595878391745
"Penicillins","20",0.229208228142926,0.2,0.117414172391944,0.360577125350092,0.00420540186344916
"Penicillins","21",0.230170823321212,0.2,0.115700260339976,0.359482591008649,0.00421761587026248
"Penicillins","22",0.231148272965976,0.2,0.116667580418393,0.360688097488751,0.00423246879377747
"Penicillins","23",0.232140411967741,0.22,0.117618344171483,0.361886980295227,0.00424983240300202
"Penicillins","24",0.233147084173828,0.22,0.11946480251798,0.364575346178957,0.00426958230037762
"Penicillins","25",0.23416814247585,0.21,0.120063275015956,0.367069867526145,0.00429159798393603
"Penicillins","26",0.235203448885683,0.21,0.12316873847685,0.371341002478268,0.00431576291743703
"Penicillins","27",0.236252874600283,0.21,0.123746655247262,0.372986150051804,0.00434196460815638
"Penicillins","27",0.236252874600283,0.22,0.123746655247262,0.372986150051804,0.00434196460815638
"Penicillins","28",0.237316300055637,0.21,0.122512968829902,0.371713652724729,0.00437009469199638
"Penicillins","29",0.238393614970171,0.21,0.122639193403391,0.373102821146991,0.00440004902559867
"Penicillins","30",0.239484718377872,0.23,0.121277791102492,0.373440876721469,0.00443172778514874
"Penicillins","31",0.240589518651375,0.23,0.121308928951979,0.374812258375412,0.00446503557157448
"Penicillins","32",0.241707933515256,0.23,0.11950368492929,0.37425512939431,0.0044998815218551
"Penicillins","33",0.242839890049716,0.22,0.121028787941405,0.376980821603648,0.0045361794261726
"Penicillins","34",0.243985324684821,0.22,0.12167617588849,0.378764974280028,0.00457384785065409
"Penicillins","35",0.24514418318546,0.22,0.122280660656617,0.380729188979343,0.00461281026546968
"Penicillins","36",0.246316420627103,0.22,0.122480316336729,0.382026771714265,0.00465299517806713
"Penicillins","37",0.24750200136246,0.23,0.12252592009437,0.38345252383164,0.00469433627133947
"Penicillins","38",0.248700898979064,0.23,0.122358367740827,0.384287700593579,0.00473677254653643
"Penicillins","39",0.249913096247793,0.23,0.128198959549587,0.391870324347174,0.00478024847074305
"Penicillins","40",0.251138585062299,0.23,0.129474450238318,0.394054482281353,0.00482471412875956
"Penicillins","41",0.252377366369281,0.23,0.130125445142821,0.395938221569571,0.00487012537922527
"Penicillins","42",0.253629450089472,0.23,0.130944429006786,0.397876443474072,0.00491644401483465
"Penicillins","43",0.254894855029228,0.23,0.131654616909538,0.399862164078792,0.00496363792649672
"Penicillins","44",0.256173608782488,0.23,0.132427429010784,0.402316143280357,0.00501168127128823
"Penicillins","45",0.257465747622903,0.25,0.132596032080547,0.403984464502371,0.00506055464404687
"Penicillins","46",0.258771316385836,0.24,0.134675098161805,0.407425365602606,0.0051102452524423
"Penicillins","47",0.260090368339935,0.24,0.136438721782154,0.410314596423004,0.00516074709535059
"Penicillins","48",0.261422965047886,0.24,0.137201879705753,0.412610342214773,0.0052120611443402
"Penicillins","49",0.262769176215962,0.23,0.12326157791399,0.399887740512138,0.00526419552805581
"Penicillins","50",0.264129079531893,0.23,0.124077524452164,0.401728790268032,0.00531716571925892
"Penicillins","51",0.265502760490577,0.23,0.136162286675922,0.415674982772024,0.00537099472425167
"Penicillins","52",0.266890312207066,0.25,0.124854804372496,0.405983194806003,0.00542571327437141
"Penicillins","53",0.268291835216258,0.25,0.136389354387363,0.418547140386834,0.00548136001919947
"Penicillins","54",0.269707437258654,0.24,0.137075524563581,0.420501973630718,0.0055379817210764
"Penicillins","55",0.271137233051506,0.24,0.141492427093264,0.425666784434583,0.00559563345045857
"Penicillins","56",0.27258134404466,0.24,0.142604512373719,0.428054784120624,0.00565437878158673
"Penicillins","57",0.274039898160325,0.24,0.145484027165888,0.432250359076762,0.00571428998786607
"Penicillins","58",0.275513029516,0.24,0.143908213024274,0.431707080616948,0.00577544823627861
"Penicillins","59",0.277000878129742,0.27,0.14468803766889,0.434134067839315,0.0058379437800634
"Penicillins","60",0.278503589606931,0.27,0.145096100492071,0.436516661820661,0.00590187614880679
"Penicillins","61",0.280021314807677,0.27,0.146072268360672,0.439360284807076,0.00596735433498497
"Penicillins","62",0.281554209493983,0.27,0.147461630512321,0.442821685234968,0.00603449697589334
"Penicillins","63",0.283102433955784,0.25,0.143344157032875,0.440928127887225,0.00610343252978317
